job_id,title,company,location,site,search_term,description,min_amount,max_amount,currency,date_posted,job_url,scraped_at
277,Pre-Sales Engineer / Consultant - Computer Infra to Cloud Platform,nextRoles,HK,indeed,software engineer,"What you’ll be doing?
  
* Reports to Technical Manager
* Be assigned to complete pre\-sales tasks including attending customer meetings, conducting solution or product presentations to customers, solution architecture design, BOM generation and providing support and assistance to salesmen to fulfill customer requirements and win the sales deals and etc.
* Meets a lot of opportunities of acquiring and being certified with AI\-Embedded technologies across all on\-premise and Cloud platform
* Learns the knowledge of Compute infra revamped by AI technologies
* Be responsible for proposal writing, solution presentation, and preparing project documentation


**Requirements:**  

Who are we looking for?
  
* Diploma or Degree holder in IT or related disciplines
* Attains At least TWO YEARS of technical experience and solid skillset in compute infra or Cloud platform such as SAN storage, backup/recovery, and DR solutions
* With SAN Storage, VMware, and HCI Solution certification are advantageous
* Be capable of effective communication with different customers
* Be Willing to learn and be aggressive
* Can work independently
* Be self\-motivated with clear company and self objectives
* LOVE IT
* Senior System Engineer with similar experience and skillset will be considered


**Benefits:**  

**Why you should consider this opportunity:**  

We offer attractive remuneration package with fringe benefits to right candidates. such as
  
* 15 days of annual leave
* 5 Day Work per Week
* Year\-end Discretionary Bonus
* Sponsorship for Training \& Certification
* Overtime Compensation
* Bank Holidays
* Medical Insurance
* Mobile Network Sponsorship
* Career Development Prospect",,,,2025-06-22,https://hk.indeed.com/viewjob?jk=e28efdc12304df0e,2025-09-08 06:07:13.729516
278,"Senior DevOps Engineer (AWS, Kubernetes, Linux)",Binance,"Remote, HK",indeed,software engineer,"Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 280 million people in 100\+ countries for our industry\-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital\-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the power of digital assets and blockchain to build an inclusive financial ecosystem to advance the freedom of money and improve financial access for people around the world.
### **Responsibilities**

* Own ultra\-low\-latency EC2 fleets \- Design cluster placement groups with ENA / SR\-IOV networking.
* Kernel\-level performance tuning \- Apply CPU pinning, NUMA alignment, IRQ affinity, hugepages, and TCP/UDP sysctl tweaks to flatten tail latency.
* Immutable infrastructure \& automated rollouts \- Build Packer AMIs and Terraform Auto Scaling Groups; run GitLab/Jenkins pipelines with blue\-green or canary deploys and sub\-2\-minute automatic rollbacks.
* High\-throughput messaging \& gateways \- Operate Kafka clusters (partition/ISR tuning, rack awareness) and Nginx WebSocket edges serving 100 k \+ clients with single\-digit\-ms fan\-out.
* Network integrity \- Run packet\-loss analysis and MTU/ECN/queue\-depth tuning; enforce least\-privilege security\-group micro\-segmentation.
* Observability \& SLO stewardship \- Instrument Prometheus/Grafana dashboards for order\-ack latency, queue depth, reject rate; write Alertmanager rules driven by p95/p99 error\-budget burn.
* Reliability testing \& incident response \- Schedule chaos/load drills; take part in 24 × 7 on\-call, use perf/eBPF/FlameGraphs/tcpdump for µs\-level RCA, and publish post\-mortems with remediation actions.
* Capacity planning around macro events \- Pre\-warm spot pools and leverage Savings Plans to balance headroom and cost.
* Automation \& tooling \- Write Go/Python scripts for bootstrap, health probes, latency regression tests, and one\-click remediation.
* Cross\-team collaboration \- Pair with Java/Rust engineers and quants to profile hot\-path code, and eliminate bottlenecks without trading downtime.

### **Requirements**

* Linux low\-latency tuning – CPU pinning, NUMA awareness, IRQ affinity, TCP/UDP stack tweaks, hugepages
* AWS operations at scale – EKS, EC2, VPC, NLB/ALB, Auto Scaling, multi\-AZ fail\-over, cost \& quota managementInfrastructure as Code / GitOps – Terraform (modular state)
* CI/CD pipelines – GitLab CI or Jenkins; blue\-green / canary deploys, sub\-2\-minute rollbacks, latency smoke\-test gates
* Observability – Prometheus \+ Grafana, Alertmanager, high\-cardinality metrics, centralized log aggregation, eBPF tracing for µs\-level hotspots
* High\-throughput messaging – Kafka cluster operations (partition strategy, ISR tuning, \< 3 ms end\-to\-end), Nginx WebSocket terminationTrading\-grade networking – ENA/SR\-IOV, packet\-loss analysis, security\-group hardening
* Performance \& reliability engineering – perf, FlameGraph, chaos/load testing, p95/p99 latency SLO ownership
* Automation \& scripting – Python or Go for tooling, incident remediation, environment bootstrap
* Bonus – Rust/Go code familiarity, CNCF/AWS certifications, XDP/DPDK experience for kernel\-bypass networking

**Why Binance*** Shape the future with the world’s leading blockchain ecosystem
* Collaborate with world\-class talent in a user\-centric global organization with a flat structure
* Tackle unique, fast\-paced projects with autonomy in an innovative environment
* Thrive in a results\-driven workplace with opportunities for career growth and continuous learning
* Competitive salary and company benefits
* Work\-from\-home arrangement (the arrangement may vary depending on the work nature of the business team)

  

Binance is committed to being an equal opportunity employer. We believe that having a diverse workforce is fundamental to our success.*By submitting a job application, you confirm that you have read and agree to our* ***Candidate Privacy Notice****.*",,,,2025-06-18,https://hk.indeed.com/viewjob?jk=6f11e351e7b78760,2025-09-08 06:07:13.729516
279,Software Engineer III,Wati.io,"Tsim Sha Tsui, KOW, HK",indeed,software engineer,"**About WATI:**

WATI is an early\-stage, venture\-backed SaaS platform that is defining how companies communicate with their customers. Through our customer engagement software, built on top of WhatsApp’s Business API, businesses can easily engage with their customers in real\-time \- at scale!


We are growing fast and now looking for an experienced Senior Software Engineer. Working closely with the Software Development and Product teams, you will be responsible for expanding product offerings and deploying new features using best\-in\-class technology. In addition, a vital component of this role will be to help drive the development team to deliver quality software within schedule.

 **What you’ll do:**

* Integration of user\-facing elements with server\-side logic
* Writing reusable, testable, and efficient code
* Design and implementation of low\-latency, high\-availability, and performant applications
* Implementation of security and data protection
* Integration of data storage solutions, including databases, key\-value stores, blob stores, etc
* backend: C\# or JAVA

**Requirements**

* Bachelor's degree in computer science, information science, or similar
* 5\+ yrs of backend development experience in C\#, .NET
* Strong experience with JavaScript, web stacks, libraries, and frameworks.
* Expertise in Microservice Architecture
* Superb interpersonal, communication, and collaboration skills.
* Need to have the experience to handle highload in production environment
* Exceptional analytical and problem\-solving aptitude",,,,2025-06-01,https://hk.indeed.com/viewjob?jk=a77657c3d8f5355a,2025-09-08 06:07:13.729516
280,Binance Accelerator Program - Frontend Developer (.COM),Binance,"Remote, HK",indeed,software engineer,"Binance is the global blockchain company behind the world’s largest digital asset exchange by trading volume and users, serving a greater mission to accelerate cryptocurrency adoption and increase the freedom of money.  

Are you looking to be a part of the most influential company in the blockchain industry and contribute to the crypto\-currency revolution that is changing the world? **About Binance Accelerator Program**
Binance Accelerator Program is a concise fixed\-term program designed for Early Career Talent to have an immersive experience in the rapidly expanding Web3 space. You will be given the opportunity to experience life at Binance and understand what goes on behind the scenes of the worlds’ leading blockchain ecosystem. Alongside your job, there will also be a focus on networking and development, which will expand your professional network and build transferable skills to propel you forward in your career. Learn about BAP Program HERE**Who may apply**
Current university students who can work 5 days per week for a period of 6 month
### **Responsibilities**

* Work with product and design teams to develop website features and user interface
* Develop and deploy front\-end applications using modern frameworks such as React.
* Participate in code reviews to ensure code quality, readability, and maintainability.
* Write clear, detailed technical documentation.
* Leverage AI tools and technologies to assist in code writing, debugging, and optimization, thereby improving development efficiency and code quality.

### **Requirements**

* Proficient in JavaScript/TypeScript and React framework.
* Experience with modern front end technologies (tailwind, rspack, etc).
* Experience in AI\-assisted development, with proficiency in using AI coding assistants to enhance coding efficiency and quality.
* Bachelor’s/Master’s degree in computer science, engineering or equivalent industry experience.",,,,2025-04-03,https://hk.indeed.com/viewjob?jk=65f25f7068c0c0a5,2025-09-08 06:07:13.729516
281,Site Reliability Infra Engineer (Must Have: AI LLM),Binance,"Remote, HK",indeed,software engineer,"Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by over 280 million people in 100\+ countries for our industry\-leading security, user fund transparency, trading engine speed, deep liquidity, and an unmatched portfolio of digital\-asset products. Binance offerings range from trading and finance to education, research, payments, institutional services, Web3 features, and more. We leverage the power of digital assets and blockchain to build an inclusive financial ecosystem to advance the freedom of money and improve financial access for people around the world.  

We are looking for a seasoned SRE (with AI experience) Engineer to design and improve our central Big Data Infrastructure/services to the next evolution!  

  

To ensure Binance Data, Services, and Infrastructures are reliable, fault\-tolerant, efficiently scalable, and cost\-effective. The ideal talent should have relevant **Fine Tuning** experience.
### **Responsibilities**

* Engage in and improve the whole lifecycle of service, from inception and design, through to deployment, operation, and refinement.
* Develop and maintain tools, re\-designing capacity planning infrastructure for greater scalability.
* Troubleshooting, diagnosing, fixing software issues, and ensuring data security.
* Build production LLM systems to power business functions, from data to production, emphasizing automation and reproducibility.
* Optimize and support LLM workloads in on\-prem environments

### **Requirements**

* Have source code understanding of open\-source data groups, such as HDFS, HBase, YARN, Spark, Flink, Airflow, Kyuubi, ZK, Kafka, etc
* In\-depth understanding of Linux and computer networks.
* Experience in at least one language (Python/Golang/Java, etc.).
* Experience in profiling, benchmarking and optimizing ML applications
* Self directed, self motivated and detail oriented with ability to come up with good design proposals and thorough analysis of production issues
* Ability to thrive in a multi\-functional team on high profile, critical projects
* Minimum of 5 years of hands\-on experience on backend or big data ecosystem.
* Comfortable working in a high\-velocity startup environment with evolving goals and systems

  

* Middleware:
* Java code development experience, preferably Apache open source project developers
* Big data architecture experience, having built a multi\-middleware\-based technical architecture
* Experience in high availability, high performance, and resource optimization.

  

* LLMOps:
* Experience in LLM\-related project architecture design, code development, and performance tuning.
* Experience in LLM training and development of optimization\-related platform tools.

**Why Binance*** Shape the future with the world’s leading blockchain ecosystem
* Collaborate with world\-class talent in a user\-centric global organization with a flat structure
* Tackle unique, fast\-paced projects with autonomy in an innovative environment
* Thrive in a results\-driven workplace with opportunities for career growth and continuous learning
* Competitive salary and company benefits
* Work\-from\-home arrangement (the arrangement may vary depending on the work nature of the business team)

  

Binance is committed to being an equal opportunity employer. We believe that having a diverse workforce is fundamental to our success.*By submitting a job application, you confirm that you have read and agree to our* ***Candidate Privacy Notice****.*",,,,2024-03-28,https://hk.indeed.com/viewjob?jk=7f3c20174acb67d3,2025-09-08 06:07:13.729516
282,Software Engineer (Computer Vision) (Fresh Graduate is welcome),ASMPT,HK,indeed,software engineer,"* Develop Computer Vision products and solutions to enable semiconductor world
* On\-job training will be provided to master computer vision technology
* Work as a team and cooperate with different R\&D teams
* Implement computer vision software and design inspection algorithm
* Opportunity to design computer vision and imaging system
* Prove\-of\-concept and capability enhancement
* Vision solution deployment on machines

* Bachelor’s Degree or above in Computer Engineering / Computer Science / Electronic Engineering / Information Engineering or relevant disciplines
* Experience in C/C\+\+ programming will be an advantage
* Passion in research and development
* Interested in problem solving
* Occasional field visits are needed
* Proactive and possess good communication skills

  

Attractive salary and fringe benefits package will be offered to the right candidates.


Interested parties please submit your application with cover letter, resume, certificate and transcripts.


Data collected will be used for recruitment purpose only. Suitable candidates may be referred to other vacancies within our company.",,,,2020-08-31,https://hk.indeed.com/viewjob?jk=a9d6dec343cf5c4c,2025-09-08 06:07:13.729516
283,Full Stack Software Engineer,Manulife,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-06,https://www.linkedin.com/jobs/view/4248126255,2025-09-08 06:07:13.729516
284,Frontend Engineer/ Senior Frontend Engineer,Cyberlab Tech Services Company Limited,,linkedin,software engineer,,,,,2025-09-06,https://www.linkedin.com/jobs/view/4296393553,2025-09-08 06:07:13.729516
285,"C++ Algo Trading Developer, VP P4, IST BXS",Morgan Stanley,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-06,https://www.linkedin.com/jobs/view/4272074724,2025-09-08 06:07:13.729516
286,Frontend Web Developer (Open to Fresh Graduates),EX.IO,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-05,https://www.linkedin.com/jobs/view/4296421451,2025-09-08 06:07:13.729516
287,Backend Java Developer (Open to Fresh Graduates),EX.IO,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-05,https://www.linkedin.com/jobs/view/4296411870,2025-09-08 06:07:13.729516
288,Mobile App Developer (Open to Fresh Graduates),EX.IO,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-05,https://www.linkedin.com/jobs/view/4296421453,2025-09-08 06:07:13.729516
289,Web Engineer,Viu,"Kowloon, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-05,https://www.linkedin.com/jobs/view/4296050218,2025-09-08 06:07:13.729516
290,Research Technology Developer Intern,Point72,,linkedin,software engineer,,,,,2025-09-05,https://www.linkedin.com/jobs/view/4296486723,2025-09-08 06:07:13.729516
291,Backend C++/Rust Developer,EX.IO,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-05,https://www.linkedin.com/jobs/view/4296419624,2025-09-08 06:07:13.729516
292,Software Developer - Structured Products & Volatility,Societe Generale,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-05,https://www.linkedin.com/jobs/view/4296426595,2025-09-08 06:07:13.729516
293,Software Development Engineer (Fresh Graduates Welcome),Harmonic,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-04,https://www.linkedin.com/jobs/view/4285378400,2025-09-08 06:07:13.729516
294,Senior / C# Developer (+React Native) Trading Firm,Nicoll Curtin,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-04,https://www.linkedin.com/jobs/view/4295615669,2025-09-08 06:07:13.729516
295,C++ Developer / Senior (Real Time Trading / Options trading team),Nicoll Curtin,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-04,https://www.linkedin.com/jobs/view/4295608683,2025-09-08 06:07:13.729516
296,"Software Engineer, C++",Flow Traders,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-04,https://www.linkedin.com/jobs/view/4289416432,2025-09-08 06:07:13.729516
297,Senior iOS Developer - Onchain Wallet,Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-04,https://www.linkedin.com/jobs/view/4268934837,2025-09-08 06:07:13.729516
298,Senior Solution Engineering - Copilot,Microsoft,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-04,https://www.linkedin.com/jobs/view/4295960385,2025-09-08 06:07:13.729516
299,Java Software Engineer,Zeal Group,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-03,https://www.linkedin.com/jobs/view/4283799089,2025-09-08 06:07:13.729516
300,Software Developer,CSOP Asset Management,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-03,https://www.linkedin.com/jobs/view/4290527486,2025-09-08 06:07:13.729516
301,Backend Production Support Engineer,Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-03,https://www.linkedin.com/jobs/view/4159015243,2025-09-08 06:07:13.729516
302,DevOps Engineer,Fano (Fano Labs),"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-03,https://www.linkedin.com/jobs/view/4294979442,2025-09-08 06:07:13.729516
303,"C++ Algo Developer, Senior VP (Options Market Making)",Nicoll Curtin,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-03,https://www.linkedin.com/jobs/view/4293190441,2025-09-08 06:07:13.729516
304,"Senior Software Engineer, Web (Full Stack)",BitMEX,,linkedin,software engineer,,,,,2025-09-03,https://www.linkedin.com/jobs/view/4295009306,2025-09-08 06:07:13.729516
305,Software Engineer (1-year Contract),PUMA Group,"Kowloon, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-02,https://www.linkedin.com/jobs/view/4294621170,2025-09-08 06:07:13.729516
306,Senior Full-stack Developer (AI and Innovation),Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-02,https://www.linkedin.com/jobs/view/3765829188,2025-09-08 06:07:13.729516
307,AI Engineer,Votee AI,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-02,https://www.linkedin.com/jobs/view/4294397123,2025-09-08 06:07:13.729516
308,Principal/Senior Engineer - Core - Platform Tool (Java),OKX,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-02,https://www.linkedin.com/jobs/view/3989326173,2025-09-08 06:07:13.729516
309,DevOps Engineer (Immersive Digital | Cutting-Edge | Infrastructure & Cloud | Western Culture),Adecco,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-02,https://www.linkedin.com/jobs/view/4287395167,2025-09-08 06:07:13.729516
310,"UI Frontend Web Developer, Associate P2, PWM Tech Asia",Morgan Stanley,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-09-01,https://www.linkedin.com/jobs/view/4257562401,2025-09-08 06:07:13.729516
311,AI Developer,Intact,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-31,https://www.linkedin.com/jobs/view/4244890202,2025-09-08 06:07:13.729516
312,AI Product Developer/Engineer Intern(HK STEM),Hyphen Connect,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-30,https://www.linkedin.com/jobs/view/4205240988,2025-09-08 06:07:13.729516
313,Software Engineer (Developer Experience),Nex,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-30,https://www.linkedin.com/jobs/view/4206783604,2025-09-08 06:07:13.729516
314,"Software Engineer Intern, Hong Kong",Millennium,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-29,https://www.linkedin.com/jobs/view/4284059119,2025-09-08 06:07:13.729516
315,Graduate Hire 2026 - Software Engineer,OKX,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-29,https://www.linkedin.com/jobs/view/4292478322,2025-09-08 06:07:13.729516
316,Front Office Full Stack Developer - VP,Jefferies,,linkedin,software engineer,,,,,2025-08-29,https://www.linkedin.com/jobs/view/4077331955,2025-09-08 06:07:13.729516
317,Senior Python Developer - Exchange Middle and Back office,Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-29,https://www.linkedin.com/jobs/view/4279865818,2025-09-08 06:07:13.729516
318,Senior FullStack Developer (React Native)- MainApp Web,Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-29,https://www.linkedin.com/jobs/view/4077654527,2025-09-08 06:07:13.729516
319,Site Reliability Engineer - Global Hedge Fund - Hong Kong,NLS Executive Search,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-29,https://www.linkedin.com/jobs/view/4278480226,2025-09-08 06:07:13.729516
320,Junior Developer,Pulsar,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-28,https://www.linkedin.com/jobs/view/4274280127,2025-09-08 06:07:13.729516
321,Full Stack Localization Engineer,Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-28,https://www.linkedin.com/jobs/view/4212024898,2025-09-08 06:07:13.729516
322,后端工程师 (Kotlin) - (HK),Kody,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-27,https://www.linkedin.com/jobs/view/4289828648,2025-09-08 06:07:13.729516
323,Full Stack Engineer - Mainapp,Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-27,https://www.linkedin.com/jobs/view/4084147360,2025-09-08 06:07:13.729516
324,Analyst Programmer / Programmer,FUJIFILM BI Hong Kong,"Kowloon, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-27,https://www.linkedin.com/jobs/view/4291500782,2025-09-08 06:07:13.729516
325,"ART Java Developer, Director P4, IST, ESTAR",Morgan Stanley,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-26,https://www.linkedin.com/jobs/view/4280015515,2025-09-08 06:07:13.729516
326,C++ Developer,Qube Research & Technologies,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-26,https://www.linkedin.com/jobs/view/4291222100,2025-09-08 06:07:13.729516
327,Blockchain Solutions Engineer - Developer Relations,Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-25,https://www.linkedin.com/jobs/view/4209180014,2025-09-08 06:07:13.729516
328,"Graduate Software Engineer, Open Source and Linux, Canonical Ubuntu",Canonical,,linkedin,software engineer,,,,,2025-08-25,https://www.linkedin.com/jobs/view/4290697580,2025-09-08 06:07:13.729516
329,Blockchain Developer / Senior (Solidity) ERC4626 / ERC7540,Nicoll Curtin,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-25,https://www.linkedin.com/jobs/view/4288542024,2025-09-08 06:07:13.729516
330,Senior Software Engineer (Exchange Middle Platform),OKX,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-24,https://www.linkedin.com/jobs/view/4238436693,2025-09-08 06:07:13.729516
331,DevOps Engineer,Sandbox VR,,linkedin,software engineer,,,,,2025-08-23,https://www.linkedin.com/jobs/view/4290202686,2025-09-08 06:07:13.729516
332,Junior Software Engineer,Insight Robotics Ltd.,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-22,https://www.linkedin.com/jobs/view/4289536505,2025-09-08 06:07:13.729516
333,Full Stack Engineer,Itarle,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-22,https://www.linkedin.com/jobs/view/4289776599,2025-09-08 06:07:13.729516
334,Sr Software Engineer,The Trade Desk,,linkedin,software engineer,,,,,2025-08-22,https://www.linkedin.com/jobs/view/4289461357,2025-09-08 06:07:13.729516
335,Blockchain Security Engineer,Eames Consulting,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-22,https://www.linkedin.com/jobs/view/4289447659,2025-09-08 06:07:13.729516
336,Senior Infrastructure Engineer,VDX,,linkedin,software engineer,,,,,2025-08-22,https://www.linkedin.com/jobs/view/4289462106,2025-09-08 06:07:13.729516
337,Senior Backend Developer - Innovation,Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-21,https://www.linkedin.com/jobs/view/4058201315,2025-09-08 06:07:13.729516
338,Full Stack Engineer (Prop Firm Focus),Avenir Group,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-21,https://www.linkedin.com/jobs/view/4288779159,2025-09-08 06:07:13.729516
339,Senior Backend Engineer,UBS,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-21,https://www.linkedin.com/jobs/view/4288792894,2025-09-08 06:07:13.729516
340,Project Engineer,Siemens,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-21,https://www.linkedin.com/jobs/view/4145369752,2025-09-08 06:07:13.729516
341,"Senior Software Engineer, Treasury",Reap,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-21,https://www.linkedin.com/jobs/view/4264721272,2025-09-08 06:07:13.729516
342,Trading Java Developer,Crypto.com,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-20,https://www.linkedin.com/jobs/view/4251809927,2025-09-08 06:07:13.729516
343,"Engineering Associate, Software Development",ASTRI - Hong Kong Applied Science and Technology Research Institute,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-20,https://www.linkedin.com/jobs/view/4288685181,2025-09-08 06:07:13.729516
344,AI Research Engineer,NarrativeAI,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-20,https://www.linkedin.com/jobs/view/4273723364,2025-09-08 06:07:13.729516
345,"Software Engineer, Platform - Asia",Speechify,,linkedin,software engineer,,,,,2025-08-19,https://www.linkedin.com/jobs/view/4288342409,2025-09-08 06:07:13.729516
346,Web Developer – FinTech Solutions,BitKernel,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-19,https://www.linkedin.com/jobs/view/4287853804,2025-09-08 06:07:13.729516
347,AI Application Development Engineer,China Mobile International Limited,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-19,https://www.linkedin.com/jobs/view/4245304253,2025-09-08 06:07:13.729516
348,Senior Full Stack Developer,Digital Climate Group,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-19,https://www.linkedin.com/jobs/view/4234015281,2025-09-08 06:07:13.729516
349,Equities Java Developer,Ambition,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-15,https://www.linkedin.com/jobs/view/4286601950,2025-09-08 06:07:13.729516
350,Software Engineer Trading CLI 软件工程师 – 交易命令行工具,Kirin,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-15,https://www.linkedin.com/jobs/view/4283656639,2025-09-08 06:07:13.729516
351,C++ Developer - Global Investment Bank - Hong Kong,NLS Executive Search,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-15,https://www.linkedin.com/jobs/view/4268703058,2025-09-08 06:07:13.729516
352,Web Developer,Canonical,,linkedin,software engineer,,,,,2025-08-14,https://www.linkedin.com/jobs/view/4284577959,2025-09-08 06:07:13.729516
353,Software Engineer - Solutions Engineering,Canonical,,linkedin,software engineer,,,,,2025-08-14,https://www.linkedin.com/jobs/view/4284594861,2025-09-08 06:07:13.729516
354,Junior Linux Kernel Engineer - Ubuntu,Canonical,,linkedin,software engineer,,,,,2025-08-14,https://www.linkedin.com/jobs/view/4284592905,2025-09-08 06:07:13.729516
355,Software Engineer (Unity),Not Another Headhunting Company,,linkedin,software engineer,,,,,2025-08-13,https://www.linkedin.com/jobs/view/4284475177,2025-09-08 06:07:13.729516
356,System and Network Engineer,YesStyle.com,,linkedin,software engineer,,,,,2025-08-12,https://www.linkedin.com/jobs/view/4283555656,2025-09-08 06:07:13.729516
357,SRE DevOps Engineer - Relocate to Austria,Bybit,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-12,https://www.linkedin.com/jobs/view/4283329402,2025-09-08 06:07:13.729516
358,Frontend Development Intern,Bybit,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-11,https://www.linkedin.com/jobs/view/4283029456,2025-09-08 06:07:13.729516
359,P2P Java Development Intern,Bybit,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-11,https://www.linkedin.com/jobs/view/4283037632,2025-09-08 06:07:13.729516
360,"Senior Software Engineer, Full Stack (Java, React, Flutter)",Synpulse8,,linkedin,software engineer,,,,,2025-08-11,https://www.linkedin.com/jobs/view/4258291501,2025-09-08 06:07:13.729516
361,Software Engineer,SHOPLINE,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-05,https://www.linkedin.com/jobs/view/4264339343,2025-09-08 06:07:13.729516
362,Founding AI Software Engineer (Remote),BJAK,,linkedin,software engineer,,,,,2025-08-05,https://www.linkedin.com/jobs/view/4277785398,2025-09-08 06:07:13.729516
363,Technical Engineering Graduate Programme - Hong Kong,FDM Group,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-05,https://www.linkedin.com/jobs/view/4265061992,2025-09-08 06:07:13.729516
364,Junior Java Developer (Hong Kong),GreySpark Partners,,linkedin,software engineer,,,,,2025-08-04,https://www.linkedin.com/jobs/view/4279770279,2025-09-08 06:07:13.729516
365,Software Engineer,AAA Global,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-02,https://www.linkedin.com/jobs/view/4279098156,2025-09-08 06:07:13.729516
366,Front Office Python Developer - Global Hedge Fund - Hong Kong,NLS Executive Search,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-08-01,https://www.linkedin.com/jobs/view/4158895675,2025-09-08 06:07:13.729516
367,Full Stack Developer,DRESIO,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-07-29,https://www.linkedin.com/jobs/view/4274024031,2025-09-08 06:07:13.729516
